Sample ID	Project ID	Continent of Geolocation	Country of Geolocation	Country-level Human Development Index	Industrialization	Host Sex	Host Age Category	Host Age Decade	Host Age	Age Detail Level	Total Observed Features	Am Prevalence	Ecm Prevalence	Lichenized Prevalence	Plantpathogens Prevalence	Macrofungi Prevalence	Nonresident Prevalence	Am Abundance	Ecm Abundance	Lichenized Abundance	Plantpathogens Abundance	Macrofungi Abundance	Nonresident Abundance	Am Observed Features	Ecm Observed Features	Lichenized Observed Features	Plantpathogens Observed Features	Macrofungi Observed Features	Nonresident Observed Features
SRR14028355	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	44	False	False	False	True	True	True	0.0	0.0	0.0	55.0	4.0	4.0	0	0	0	4	1	1
SRR14028356	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	58	False	False	False	True	True	True	0.0	0.0	0.0	1291.0	57.0	57.0	0	0	0	10	1	1
SRR14028357	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	103	False	False	False	True	True	True	0.0	0.0	0.0	434.0	29.0	29.0	0	0	0	20	5	5
SRR14028358	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	58	False	False	True	True	True	True	0.0	0.0	41.0	394.0	106.0	106.0	0	0	1	4	3	4
SRR14028359	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	21	False	False	False	True	True	True	0.0	0.0	0.0	50.0	45.0	45.0	0	0	0	2	1	1
SRR14028360	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	61	False	False	True	True	True	True	0.0	0.0	11.0	68.0	2.0	2.0	0	0	1	8	1	2
SRR14028361	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	16	False	False	False	True	True	True	0.0	0.0	0.0	257.0	2.0	2.0	0	0	0	2	1	1
SRR14028362	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	22	False	False	False	True	False	False	0.0	0.0	0.0	2.0	0.0	0.0	0	0	0	2	0	0
SRR14028363	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	47	False	False	False	True	True	True	0.0	0.0	0.0	7.0	11.0	11.0	0	0	0	2	2	2
SRR14028364	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	24	False	False	False	True	False	False	0.0	0.0	0.0	7.0	0.0	0.0	0	0	0	2	0	0
SRR14028365	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	23	False	False	True	True	True	True	0.0	0.0	4.0	4.0	1.0	1.0	0	0	1	1	1	2
SRR14028366	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	63	False	True	False	True	True	True	0.0	39.0	0.0	379.0	94.0	94.0	0	1	0	11	4	4
SRR14028367	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	20	False	False	False	True	True	True	0.0	0.0	0.0	2242.0	1.0	1.0	0	0	0	6	1	1
SRR14028368	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	28	False	False	False	False	True	True	0.0	0.0	0.0	0.0	30.0	30.0	0	0	0	0	2	2
SRR14028369	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	31	False	False	False	True	True	True	0.0	0.0	0.0	997.0	84.0	94.0	0	0	0	6	2	3
SRR14028370	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	44	False	False	False	True	False	True	0.0	0.0	0.0	720.0	0.0	13.0	0	0	0	9	0	1
SRR14028371	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	True	True	0.0	0.0	0.0	64.0	603.0	603.0	0	0	0	3	2	2
SRR14028372	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	29	False	False	False	True	True	True	0.0	0.0	0.0	261.0	44.0	109.0	0	0	0	6	1	2
SRR14028373	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	23	False	False	False	True	False	False	0.0	0.0	0.0	749.0	0.0	0.0	0	0	0	5	0	0
SRR14028374	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	40	False	False	False	True	False	False	0.0	0.0	0.0	63.0	0.0	0.0	0	0	0	5	0	0
SRR14028375	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	19	False	False	False	True	True	True	0.0	0.0	0.0	1.0	68.0	68.0	0	0	0	1	1	1
SRR14028376	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	26	False	False	False	True	True	True	0.0	0.0	0.0	55.0	359.0	372.0	0	0	0	3	2	3
SRR14028377	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	52	False	False	False	True	True	True	0.0	0.0	0.0	136.0	79.0	80.0	0	0	0	7	1	2
SRR14028378	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	44	False	False	False	True	True	True	0.0	0.0	0.0	48.0	3.0	3.0	0	0	0	5	1	1
SRR14028379	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	53	False	False	False	True	True	True	0.0	0.0	0.0	142.0	24.0	24.0	0	0	0	11	3	3
SRR14028380	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	17	False	False	False	True	False	False	0.0	0.0	0.0	684.0	0.0	0.0	0	0	0	3	0	0
SRR14028381	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	35	False	False	False	True	True	True	0.0	0.0	0.0	311.0	149.0	149.0	0	0	0	5	1	1
SRR14028382	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	54	False	False	False	True	True	True	0.0	0.0	0.0	108.0	10.0	19.0	0	0	0	12	3	6
SRR14028383	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	26	False	False	False	True	True	True	0.0	0.0	0.0	13.0	680.0	680.0	0	0	0	2	1	1
SRR14028384	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	17	False	False	True	True	True	True	0.0	0.0	72.0	374.0	158.0	317.0	0	0	1	3	1	3
SRR14028385	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	18	False	False	False	True	True	True	0.0	0.0	0.0	1.0	1.0	1.0	0	0	0	1	1	1
SRR14028386	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	43	False	False	True	True	True	True	0.0	0.0	1.0	31.0	13.0	13.0	0	0	1	5	2	3
SRR14028387	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	37	False	False	False	True	True	True	0.0	0.0	0.0	315.0	154.0	154.0	0	0	0	5	3	3
SRR14028388	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	29	False	False	False	True	True	True	0.0	0.0	0.0	500.0	27.0	474.0	0	0	0	4	2	3
SRR14028389	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	36	False	False	False	True	True	True	0.0	0.0	0.0	34.0	24.0	31.0	0	0	0	7	4	6
SRR14028390	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	True	True	0.0	0.0	0.0	72.0	19.0	19.0	0	0	0	4	4	4
SRR14028391	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	32	False	False	False	True	True	True	0.0	0.0	0.0	77.0	3.0	17.0	0	0	0	7	2	3
SRR14028392	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	37	False	False	False	True	True	True	0.0	0.0	0.0	28.0	380.0	386.0	0	0	0	6	2	3
SRR14028393	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	31	False	False	False	True	True	True	0.0	0.0	0.0	22.0	1.0	4.0	0	0	0	7	1	3
SRR14028394	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	16	False	False	False	True	False	False	0.0	0.0	0.0	11.0	0.0	0.0	0	0	0	6	0	0
SRR14028395	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	35	False	False	False	True	True	True	0.0	0.0	0.0	27.0	24.0	24.0	0	0	0	3	1	1
SRR14028396	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	32	False	False	False	True	False	False	0.0	0.0	0.0	130.0	0.0	0.0	0	0	0	4	0	0
SRR14028397	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	75	False	False	False	True	True	True	0.0	0.0	0.0	110.0	10.0	10.0	0	0	0	10	3	3
SRR14028398	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	27	False	False	False	True	True	True	0.0	0.0	0.0	1.0	1.0	1.0	0	0	0	1	1	1
SRR14028399	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	42	False	False	False	True	True	True	0.0	0.0	0.0	522.0	87.0	97.0	0	0	0	9	3	4
SRR14028400	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	31	False	False	False	True	True	True	0.0	0.0	0.0	147.0	51.0	51.0	0	0	0	3	4	4
SRR14028401	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	34	False	False	False	True	False	False	0.0	0.0	0.0	181.0	0.0	0.0	0	0	0	5	0	0
SRR14028402	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	22	False	False	False	True	False	False	0.0	0.0	0.0	33.0	0.0	0.0	0	0	0	5	0	0
SRR14028403	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	28	False	False	False	True	True	True	0.0	0.0	0.0	57.0	32.0	32.0	0	0	0	3	3	3
SRR14028404	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	True	True	0.0	0.0	0.0	198.0	29.0	29.0	0	0	0	3	2	2
SRR14028405	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	28	False	False	False	True	True	True	0.0	0.0	0.0	107.0	2.0	48.0	0	0	0	5	1	3
SRR14028406	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	31	False	False	False	True	True	True	0.0	0.0	0.0	9.0	158.0	158.0	0	0	0	3	2	2
SRR14028407	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	True	True	0.0	0.0	0.0	110.0	56.0	56.0	0	0	0	2	2	2
SRR14028408	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	7	False	False	False	True	False	False	0.0	0.0	0.0	2.0	0.0	0.0	0	0	0	1	0	0
SRR14028409	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	False	False	0.0	0.0	0.0	93.0	0.0	0.0	0	0	0	2	0	0
SRR14028410	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	15	False	False	False	True	False	False	0.0	0.0	0.0	16.0	0.0	0.0	0	0	0	3	0	0
SRR14028411	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	22	False	False	False	True	True	True	0.0	0.0	0.0	71.0	47.0	47.0	0	0	0	3	1	1
SRR14028412	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	51	False	False	False	True	True	True	0.0	0.0	0.0	84.0	29.0	29.0	0	0	0	6	2	2
SRR14028413	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	10	False	False	False	True	False	False	0.0	0.0	0.0	9.0	0.0	0.0	0	0	0	2	0	0
SRR14028414	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	13	False	False	False	True	False	False	0.0	0.0	0.0	2.0	0.0	0.0	0	0	0	1	0	0
SRR14028415	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	43	False	False	False	True	True	True	0.0	0.0	0.0	39.0	55.0	55.0	0	0	0	3	4	4
SRR14028416	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	40	False	False	False	True	False	True	0.0	0.0	0.0	289.0	0.0	141.0	0	0	0	4	0	1
SRR14028417	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	19	False	False	False	True	True	True	0.0	0.0	0.0	2.0	1.0	1.0	0	0	0	2	1	1
SRR14028418	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	29	False	False	False	True	False	False	0.0	0.0	0.0	8.0	0.0	0.0	0	0	0	2	0	0
SRR14028419	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	True	True	0.0	0.0	0.0	528.0	58.0	58.0	0	0	0	4	3	3
SRR14028420	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	25	False	False	False	True	False	False	0.0	0.0	0.0	154.0	0.0	0.0	0	0	0	2	0	0
SRR14028421	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	18	False	False	False	True	True	True	0.0	0.0	0.0	6.0	2.0	7.0	0	0	0	2	2	3
SRR14028422	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	14	False	False	False	True	True	True	0.0	0.0	0.0	35.0	14.0	14.0	0	0	0	2	1	1
SRR14028423	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	105	True	False	True	True	True	True	6.0	0.0	10.0	614.0	7.0	7.0	1	0	1	20	2	4
SRR14028424	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	61	False	False	False	True	True	True	0.0	0.0	0.0	57.0	88.0	88.0	0	0	0	3	4	4
SRR14028425	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	45	False	False	True	True	True	True	0.0	0.0	16.0	255.0	27.0	29.0	0	0	1	12	4	6
SRR14028426	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	36	False	False	False	True	True	True	0.0	0.0	0.0	17.0	1.0	2.0	0	0	0	5	1	2
SRR14028427	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	17	False	False	False	True	True	True	0.0	0.0	0.0	446.0	712.0	712.0	0	0	0	4	2	2
SRR14028428	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	26	False	False	False	True	False	False	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	0	0
SRR14028429	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	52	False	False	False	True	True	True	0.0	0.0	0.0	34.0	67.0	74.0	0	0	0	5	4	5
SRR14028430	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	80	False	False	False	True	True	True	0.0	0.0	0.0	120.0	30.0	66.0	0	0	0	8	4	5
SRR14028431	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	43	False	False	False	True	True	True	0.0	0.0	0.0	103.0	46.0	46.0	0	0	0	5	4	4
SRR14028432	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	38	False	False	False	True	True	True	0.0	0.0	0.0	112.0	13.0	13.0	0	0	0	7	3	3
SRR14028433	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	19	False	False	False	True	True	True	0.0	0.0	0.0	1.0	4.0	4.0	0	0	0	1	1	1
SRR14028434	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	14	False	False	False	True	False	False	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	0	0
SRR14028435	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	10	False	False	False	True	False	False	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	0	0
SRR14028436	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	16	False	False	False	True	True	True	0.0	0.0	0.0	305.0	302.0	302.0	0	0	0	5	2	2
SRR14028437	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	15	False	False	False	True	False	False	0.0	0.0	0.0	2.0	0.0	0.0	0	0	0	2	0	0
SRR14028438	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	45	False	False	False	True	True	True	0.0	0.0	0.0	21.0	3.0	4.0	0	0	0	5	2	3
SRR14028439	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	35	False	False	False	True	True	True	0.0	0.0	0.0	11.0	1.0	3.0	0	0	0	4	1	2
SRR14028440	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	40	False	False	False	True	True	True	0.0	0.0	0.0	73.0	21.0	26.0	0	0	0	7	3	5
SRR14028441	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	37	False	False	False	True	True	True	0.0	0.0	0.0	427.0	36.0	46.0	0	0	0	6	3	4
SRR14028442	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	38	False	False	False	True	True	True	0.0	0.0	0.0	2280.0	14.0	15.0	0	0	0	8	4	5
SRR14028443	PRJNA715947	Asia	China	0.788	Industrialized	unknown	unknown	unknown	unknown	L1	24	False	False	False	True	False	False	0.0	0.0	0.0	3.0	0.0	0.0	0	0	0	2	0	0
SRR14736940	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	67	L5	60	False	True	False	True	True	True	0.0	223.0	0.0	418.0	263.0	263.0	0	3	0	6	6	6
SRR14736941	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	60	L5	107	False	True	False	True	True	True	0.0	102.0	0.0	373.0	168.0	168.0	0	3	0	11	11	11
SRR14736942	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	65	L5	21	False	False	False	True	True	True	0.0	0.0	0.0	624.0	74.0	75.0	0	0	0	4	1	2
SRR14736943	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	70s	74	L5	28	False	True	False	True	True	True	0.0	3.0	0.0	247.0	236.0	236.0	0	1	0	3	4	4
SRR14736944	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	60	L5	24	False	False	False	True	True	True	0.0	0.0	0.0	102.0	1112.0	1112.0	0	0	0	1	7	7
SRR14736945	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	68	L5	19	False	False	False	True	True	True	0.0	0.0	0.0	193.0	171.0	190.0	0	0	0	4	2	3
SRR14736946	PRJNA735021	Asia	China	0.788	Industrialized	male	adult	50s	56	L5	49	False	False	False	True	True	True	0.0	0.0	0.0	117.0	8.0	39.0	0	0	0	7	1	3
SRR14736947	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	63	L5	17	False	False	False	True	True	True	0.0	0.0	0.0	63.0	136.0	136.0	0	0	0	1	1	1
SRR14736948	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	62	L5	17	False	False	False	True	True	True	0.0	0.0	0.0	71.0	37.0	37.0	0	0	0	1	1	1
SRR14736949	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	65	L5	55	False	True	False	True	True	True	0.0	145.0	0.0	357.0	163.0	165.0	0	3	0	10	6	7
SRR14736950	PRJNA735021	Asia	China	0.788	Industrialized	male	adult	50s	57	L5	63	False	True	False	True	True	True	0.0	181.0	0.0	331.0	239.0	239.0	0	3	0	6	8	9
SRR14736951	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	55	L5	59	False	False	False	True	True	True	0.0	0.0	0.0	641.0	7.0	7.0	0	0	0	9	3	3
SRR14736952	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	56	L5	63	False	True	False	True	True	True	0.0	170.0	0.0	323.0	179.0	179.0	0	5	0	8	7	7
SRR14736953	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	69	L5	48	False	True	False	True	True	True	0.0	126.0	0.0	627.0	129.0	131.0	0	1	0	13	2	3
SRR14736954	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	62	L5	47	False	True	False	True	True	True	0.0	187.0	0.0	274.0	274.0	274.0	0	2	0	6	4	4
SRR14736955	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	30s	38	L5	63	False	True	False	True	True	True	0.0	265.0	0.0	373.0	294.0	294.0	0	5	0	11	8	8
SRR14736956	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	61	L5	55	False	True	False	True	True	True	0.0	106.0	0.0	212.0	125.0	125.0	0	3	0	5	5	5
SRR14736957	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	40s	49	L5	30	False	True	False	True	True	True	0.0	113.0	0.0	148.0	113.0	113.0	0	2	0	5	2	2
SRR14736958	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	63	L5	52	False	True	False	True	True	True	0.0	143.0	0.0	233.0	187.0	187.0	0	2	0	7	7	7
SRR14736959	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	66	L5	28	False	False	False	True	False	True	0.0	0.0	0.0	11.0	0.0	1.0	0	0	0	3	0	1
SRR14736960	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	64	L5	26	False	False	False	True	False	False	0.0	0.0	0.0	30.0	0.0	0.0	0	0	0	1	0	0
SRR14736961	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	57	L5	57	False	True	False	True	True	True	0.0	78.0	0.0	388.0	102.0	102.0	0	3	0	7	5	5
SRR14736962	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	66	L5	42	False	True	False	True	True	True	0.0	53.0	0.0	107.0	87.0	87.0	0	3	0	6	5	5
SRR14736963	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	66	L5	38	False	False	False	True	True	True	0.0	0.0	0.0	515.0	24.0	39.0	0	0	0	8	1	2
SRR14736964	PRJNA735021	Asia	China	0.788	Industrialized	male	adult	60s	61	L5	96	False	True	True	True	True	True	0.0	240.0	10.0	298.0	273.0	273.0	0	11	1	8	18	20
SRR14736965	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	64	L5	101	False	True	True	True	True	True	0.0	156.0	20.0	490.0	279.0	279.0	0	9	1	14	19	20
SRR14736967	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	62	L5	47	False	True	False	True	True	True	0.0	111.0	0.0	322.0	135.0	135.0	0	2	0	5	3	3
SRR14736968	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	70s	72	L5	68	False	True	False	True	True	True	0.0	155.0	0.0	597.0	277.0	277.0	0	3	0	10	10	10
SRR14736969	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	65	L5	60	False	True	False	True	True	True	0.0	113.0	0.0	343.0	113.0	113.0	0	3	0	10	3	3
SRR14736971	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	62	L5	51	False	True	False	True	True	True	0.0	25.0	0.0	404.0	260.0	260.0	0	2	0	9	5	5
SRR14736972	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	69	L5	29	False	False	False	True	True	True	0.0	0.0	0.0	455.0	4.0	4.0	0	0	0	2	2	2
SRR14736973	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	60s	66	L5	80	False	True	False	True	True	True	0.0	133.0	0.0	231.0	228.0	228.0	0	3	0	12	11	11
SRR14736974	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	40s	49	L5	36	False	False	False	True	True	True	0.0	0.0	0.0	450.0	1512.0	1512.0	0	0	0	6	4	4
SRR14736975	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	62	L5	66	False	True	False	True	True	True	0.0	26.0	0.0	394.0	129.0	129.0	0	1	0	9	5	5
SRR14736976	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	50	L5	51	False	True	False	True	True	True	0.0	113.0	0.0	230.0	119.0	119.0	0	2	0	6	3	3
SRR14736977	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	40s	49	L5	73	False	True	True	True	True	True	0.0	293.0	2.0	370.0	400.0	409.0	0	4	1	10	8	10
SRR14736978	PRJNA735021	Asia	China	0.788	Industrialized	male	adult	50s	54	L5	46	False	True	False	True	True	True	0.0	112.0	0.0	338.0	132.0	132.0	0	2	0	7	4	4
SRR14736979	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	68	L5	56	False	True	False	True	True	True	0.0	118.0	0.0	267.0	188.0	205.0	0	3	0	8	5	6
SRR14736980	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	54	L5	56	False	True	False	True	True	True	0.0	135.0	0.0	286.0	155.0	155.0	0	2	0	8	3	3
SRR14736981	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	52	L5	66	False	True	False	True	True	True	0.0	552.0	0.0	542.0	588.0	588.0	0	2	0	13	8	8
SRR14736982	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	61	L5	19	False	True	False	True	True	True	0.0	5.0	0.0	147.0	200.0	200.0	0	1	0	4	3	3
SRR14736984	PRJNA735021	Asia	China	0.788	Industrialized	male	elderly	60s	66	L5	56	False	True	False	True	True	True	0.0	19.0	0.0	548.0	283.0	284.0	0	1	0	6	4	5
SRR14736985	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	61	L5	106	False	True	False	True	True	True	0.0	156.0	0.0	224.0	344.0	344.0	0	5	0	8	12	12
SRR14736986	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	30s	32	L5	65	False	True	False	True	True	True	0.0	86.0	0.0	461.0	119.0	119.0	0	1	0	11	5	5
SRR14736987	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	40s	44	L5	59	False	True	False	True	True	True	0.0	83.0	0.0	393.0	116.0	116.0	0	2	0	9	5	5
SRR14736988	PRJNA735021	Asia	China	0.788	Industrialized	male	adult	50s	54	L5	46	False	True	False	True	True	True	0.0	192.0	0.0	341.0	251.0	251.0	0	3	0	8	8	8
SRR14736989	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	56	L5	49	False	True	False	True	True	True	0.0	57.0	0.0	533.0	106.0	106.0	0	1	0	6	5	5
SRR14736990	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	50s	53	L5	38	False	True	False	True	True	True	0.0	156.0	0.0	325.0	184.0	184.0	0	3	0	5	4	4
SRR14736991	PRJNA735021	Asia	China	0.788	Industrialized	female	adult	60s	63	L5	30	False	True	False	True	True	True	0.0	228.0	0.0	437.0	230.0	230.0	0	3	0	6	4	4
SRR14736992	PRJNA735021	Asia	China	0.788	Industrialized	female	elderly	70s	71	L5	26	False	True	False	True	True	True	0.0	1.0	0.0	2613.0	2613.0	2613.0	0	1	0	5	3	3
